"country_region_code","country_region","sub_region_1","sub_region_2","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-05",-25,-4,11,-52,-28,11
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-06",-22,-2,26,-38,9,6
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-07",-23,-3,38,-42,10,4
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-08",-9,-4,43,-51,-31,10
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-09",-7,1,63,-49,-30,10
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-10",-8,-1,68,-46,-28,9
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-11",-9,1,59,-51,-30,10
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-12",-12,-2,92,-48,-27,8
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-13",-18,-3,106,-37,14,3
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-14",-20,-3,61,-44,13,3
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-15",-3,-2,78,-50,-31,9
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-16",-6,0,58,-50,-30,10
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-17",-6,-2,60,-48,-28,9
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-18",-8,1,54,-47,-30,9
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-19",-7,2,93,-45,-27,7
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-20",-12,3,104,-33,12,2
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-21",-15,-2,83,-36,27,0
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-22",3,1,100,-47,-32,8
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-23",5,7,139,-45,-31,7
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-24",0,2,143,-44,-28,7
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-25",-4,3,117,-45,-30,8
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-26",-13,-2,124,-46,-29,7
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-27",-17,-4,71,-36,7,3
